GalaxyName,AGC,FreezeRole,PointIndex,RadiusKpc,RadiusFraction,aN_over_a0,VobsKms,VbarKms,LogKernelAlphaLn,SignedLogResidual_TPG,CumulativeMeanSignedResidual,HistoryStatePriorMeanSignedResidual,Predicted_S_tau_history_v01,SignedLogResidual_HistoryRule,InterpretationGuardrail
UGC09037,009037,predeclared_expansion_candidate,17,21.920000000,0.783977110,0.133491781,155.000000000,104.091060615,0.770046592,-0.172846851,-0.248031833,-0.252730894,0.873634553,-0.116303570,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09037,009037,predeclared_expansion_candidate,18,23.140000000,0.827610873,0.119486768,156.000000000,101.182983253,0.805471193,-0.157896192,-0.243024298,-0.248031833,0.875984083,-0.100979782,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09037,009037,predeclared_expansion_candidate,19,24.280000000,0.868383405,0.111487648,154.000000000,100.116028687,0.827834693,-0.172509236,-0.239312978,-0.243024298,0.878487851,-0.115903532,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09037,009037,predeclared_expansion_candidate,20,25.510000000,0.912374821,0.099645710,150.000000000,97.017577789,0.864404039,-0.187198334,-0.236707246,-0.239312978,0.880343511,-0.130123088,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09037,009037,predeclared_expansion_candidate,21,26.730000000,0.956008584,0.097865097,141.000000000,98.419077419,0.870311803,-0.266579928,-0.238129755,-0.236707246,0.881646377,-0.209931830,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09037,009037,predeclared_expansion_candidate,22,27.960000000,1.000000000,0.093844558,152.000000000,98.568699139,0.884093081,-0.200319819,-0.236411121,-0.238129755,0.880935123,-0.142828322,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09133,009133,predeclared_expansion_candidate,1,0.320000000,0.002954483,21.593755084,284.000000000,159.957633547,0.016296980,0.557899639,0.557899639,0.000000000,1.000000000,0.557899639,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09133,009133,predeclared_expansion_candidate,2,0.630000000,0.005816637,26.151613445,282.000000000,246.993437524,0.013509210,0.119126529,0.338513084,0.557899639,1.278949820,0.115415262,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09133,009133,predeclared_expansion_candidate,3,0.950000000,0.008771120,21.193302933,281.000000000,273.040468979,0.016597923,0.012272964,0.229766378,0.338513084,1.169256542,0.009513336,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09133,009133,predeclared_expansion_candidate,4,1.260000000,0.011633275,16.888244945,280.000000000,280.700656162,0.020709351,-0.022997046,0.166575522,0.229766378,1.114883189,-0.025325219,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09133,009133,predeclared_expansion_candidate,5,1.580000000,0.014587757,13.709225536,280.000000000,283.204989010,0.025346117,-0.036411606,0.125978096,0.166575522,1.083287761,-0.038468327,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09133,009133,predeclared_expansion_candidate,6,1.890000000,0.017449912,11.356857204,279.000000000,281.919995832,0.030380194,-0.040339401,0.098258513,0.125978096,1.062989048,-0.042194876,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09133,009133,predeclared_expansion_candidate,7,2.210000000,0.020404395,9.554854960,279.000000000,279.623766926,0.035833155,-0.037439312,0.078873110,0.098258513,1.049129257,-0.039137425,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09133,009133,predeclared_expansion_candidate,8,2.520000000,0.023266550,8.208399668,279.000000000,276.754960028,0.041384914,-0.032472188,0.064954948,0.078873110,1.039436555,-0.034038180,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09133,009133,predeclared_expansion_candidate,9,2.840000000,0.026221032,7.122207471,279.000000000,273.673266561,0.047298333,-0.026936987,0.054744733,0.064954948,1.032477474,-0.028402668,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09133,009133,predeclared_expansion_candidate,10,3.150000000,0.029083187,6.338116389,279.000000000,271.895035262,0.052740202,-0.025600792,0.046710180,0.054744733,1.027372366,-0.026971154,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09133,009133,predeclared_expansion_candidate,11,3.470000000,0.032037670,5.765348397,279.000000000,272.171979142,0.057581343,-0.031206910,0.039626808,0.046710180,1.023355090,-0.032477699,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09133,009133,predeclared_expansion_candidate,12,3.790000000,0.034992152,5.295842196,279.000000000,272.617052805,0.062268273,-0.037262794,0.033219342,0.039626808,1.019813404,-0.038423546,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09133,009133,predeclared_expansion_candidate,13,4.100000000,0.037854307,4.887320154,280.000000000,272.391291399,0.067016442,-0.037316383,0.027793517,0.033219342,1.016609671,-0.038359048,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09133,009133,predeclared_expansion_candidate,14,4.420000000,0.040808790,4.494656299,280.000000000,271.222224716,0.072319261,-0.037972735,0.023095927,0.027793517,1.013896758,-0.038909520,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09133,009133,predeclared_expansion_candidate,15,4.730000000,0.043670945,4.132958285,280.000000000,269.046270928,0.078007937,-0.035208608,0.019208958,0.023095927,1.011547964,-0.036043905,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09133,009133,predeclared_expansion_candidate,16,5.050000000,0.046625427,3.785731801,281.000000000,266.064239142,0.084383906,-0.026395108,0.016358704,0.019208958,1.009604479,-0.027142224,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09133,009133,predeclared_expansion_candidate,17,5.360000000,0.049487582,3.481235651,282.000000000,262.854249005,0.090904147,-0.016699467,0.014414106,0.016358704,1.008179352,-0.017380813,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09133,009133,predeclared_expansion_candidate,18,5.680000000,0.052442064,3.205574350,282.000000000,259.652788296,0.097747053,-0.010698184,0.013018979,0.014414106,1.007207053,-0.011339718,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09133,009133,predeclared_expansion_candidate,19,5.990000000,0.055304219,2.974236895,283.000000000,256.842616304,0.104344291,-0.002268369,0.012214381,0.013018979,1.006509489,-0.002883231,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09133,009133,predeclared_expansion_candidate,20,6.310000000,0.058258702,2.768924117,284.000000000,254.352553653,0.110999067,0.004993256,0.011853325,0.012214381,1.006107191,0.004383278,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09133,009133,predeclared_expansion_candidate,21,6.620000000,0.061120857,2.602982332,284.000000000,252.598344868,0.117037472,0.006493514,0.011598096,0.011853325,1.005926663,0.005872741,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09133,009133,predeclared_expansion_candidate,22,6.940000000,0.064075339,2.455726407,285.000000000,251.209246605,0.122979628,0.010217402,0.011535337,0.011598096,1.005799048,0.009582539,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09133,009133,predeclared_expansion_candidate,23,7.570000000,0.069891977,2.204294730,286.000000000,248.569973790,0.134670386,0.013925220,0.011639245,0.011535337,1.005767669,0.013240908,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09133,009133,predeclared_expansion_candidate,24,7.890000000,0.072846459,2.083326488,287.000000000,246.707904819,0.141135535,0.019253300,0.011956497,0.011639245,1.005819623,0.018533789,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09133,009133,predeclared_expansion_candidate,25,8.200000000,0.075708614,1.968257585,287.000000000,244.463366847,0.147897516,0.022484725,0.012377626,0.011956497,1.005978249,0.021714772,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09133,009133,predeclared_expansion_candidate,26,8.310000000,0.076724218,1.930209589,288.000000000,243.707358219,0.150280330,0.026986649,0.012939512,0.012377626,1.006188813,0.026178427,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09133,009133,predeclared_expansion_candidate,27,8.520000000,0.078663097,1.863194581,288.000000000,242.445874929,0.154672364,0.028365354,0.013510839,0.012939512,1.006469756,0.027499083,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09133,009133,predeclared_expansion_candidate,28,8.830000000,0.081525252,1.774625388,288.000000000,240.879362171,0.160893501,0.029474276,0.014080962,0.013510839,1.006755420,0.028538450,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09133,009133,predeclared_expansion_candidate,29,9.150000000,0.084479734,1.689364918,288.000000000,239.242415303,0.167382866,0.030718776,0.014654680,0.014080962,1.007040481,0.029709799,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09133,009133,predeclared_expansion_candidate,30,9.780000000,0.090296372,1.530396017,289.000000000,235.416683096,0.181025742,0.038686291,0.015455734,0.014654680,1.007327340,0.037563798,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09133,009133,predeclared_expansion_candidate,31,10.100000000,0.093250854,1.453018245,289.000000000,233.110650550,0.188523454,0.042201710,0.016318507,0.015455734,1.007727867,0.040976668,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09133,009133,predeclared_expansion_candidate,32,11.040000000,0.101929646,1.253692258,288.000000000,226.384091270,0.211131674,0.049172215,0.017345185,0.016318507,1.008159254,0.047750856,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09133,009133,predeclared_expansion_candidate,33,11.360000000,0.104884129,1.195500001,288.000000000,224.248657521,0.218824309,0.052318253,0.018404975,0.017345185,1.008672593,0.050762411,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09133,009133,predeclared_expansion_candidate,34,11.670000000,0.107746284,1.143803635,288.000000000,222.319245523,0.226160071,0.054958696,0.019480085,0.018404975,1.009202488,0.053262774,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09133,009133,predeclared_expansion_candidate,35,13.570000000,0.125288524,0.900810110,285.000000000,212.751409208,0.268826748,0.054272136,0.020474143,0.019480085,1.009740042,0.052210636,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09133,009133,predeclared_expansion_candidate,36,13.880000000,0.128150679,0.867670600,284.000000000,211.172844372,0.275988642,0.052575989,0.021365861,0.020474143,1.010237072,0.050364220,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09133,009133,predeclared_expansion_candidate,37,14.200000000,0.131105161,0.836839806,284.000000000,209.764133731,0.283020918,0.053773122,0.022241733,0.021365861,1.010682931,0.051419352,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09133,009133,predeclared_expansion_candidate,38,16.610000000,0.153356107,0.648138970,278.000000000,199.657109390,0.335986884,0.041349414,0.022744567,0.022241733,1.011120867,0.038556535,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09133,009133,predeclared_expansion_candidate,39,19.350000000,0.178653864,0.508047959,273.000000000,190.791374071,0.391678380,0.027780760,0.022873700,0.022744567,1.011372283,0.024585220,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09133,009133,predeclared_expansion_candidate,40,22.190000000,0.204874896,0.400513643,269.000000000,181.406650319,0.450664742,0.021948288,0.022850565,0.022873700,1.011436850,0.018401603,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09133,009133,predeclared_expansion_candidate,41,24.920000000,0.230080325,0.332216602,265.000000000,175.085661263,0.499972421,0.009007757,0.022512935,0.022850565,1.011425282,0.005206703,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09133,009133,predeclared_expansion_candidate,42,27.660000000,0.255378081,0.280549018,262.000000000,169.510404489,0.546586460,-0.000620023,0.021962151,0.022512935,1.011256468,-0.004590333,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09133,009133,predeclared_expansion_candidate,43,30.500000000,0.281599114,0.237351860,257.000000000,163.723920427,0.594426634,-0.015619707,0.021088154,0.021962151,1.010981075,-0.019705263,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09133,009133,predeclared_expansion_candidate,44,33.230000000,0.306804543,0.203130778,252.000000000,158.095290158,0.640379672,-0.028696588,0.019956682,0.021088154,1.010544077,-0.032804390,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09133,009133,predeclared_expansion_candidate,45,35.960000000,0.332009971,0.173322755,247.000000000,151.916004094,0.688478211,-0.037767083,0.018673932,0.019956682,1.009978341,-0.041827504,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09133,009133,predeclared_expansion_candidate,46,38.800000000,0.358231004,0.148180750,242.000000000,145.907512212,0.737100432,-0.046252522,0.017262487,0.018673932,1.009336966,-0.050206630,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09133,009133,predeclared_expansion_candidate,47,41.540000000,0.383528760,0.129023446,238.000000000,140.874848110,0.780881108,-0.052709467,0.015773722,0.017262487,1.008631244,-0.056486953,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09133,009133,predeclared_expansion_candidate,48,44.270000000,0.408734189,0.114118789,235.000000000,136.772641270,0.820288488,-0.057729479,0.014242406,0.015773722,1.007886861,-0.061277286,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09133,009133,predeclared_expansion_candidate,49,47.110000000,0.434955221,0.102138281,236.000000000,133.480160586,0.856324753,-0.048719646,0.012957466,0.014242406,1.007121203,-0.051999281,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09133,009133,predeclared_expansion_candidate,50,49.840000000,0.460160650,0.092025906,239.000000000,130.319667625,0.890539111,-0.030388894,0.012090539,0.012957466,1.006478733,-0.033436057,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09133,009133,predeclared_expansion_candidate,51,52.580000000,0.485458406,0.082384388,242.000000000,126.648090590,0.927189252,-0.008537169,0.011686074,0.012090539,1.006045269,-0.011441385,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09133,009133,predeclared_expansion_candidate,52,55.420000000,0.511679439,0.074274062,245.000000000,123.457575385,0.961789908,0.011503358,0.011682560,0.011686074,1.005843037,0.008642838,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09133,009133,predeclared_expansion_candidate,53,58.150000000,0.536884868,0.068396147,247.000000000,121.354692410,0.989495057,0.022789870,0.011892132,0.011682560,1.005841280,0.019888864,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09133,009133,predeclared_expansion_candidate,54,60.890000000,0.562182624,0.063924626,246.000000000,120.052990258,1.012325454,0.018107309,0.012007228,0.011892132,1.005946066,0.015120531,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09133,009133,predeclared_expansion_candidate,55,63.620000000,0.587388053,0.059170218,243.000000000,118.063135144,1.038536183,0.009609925,0.011963641,0.012007228,1.006003614,0.006556041,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09133,009133,predeclared_expansion_candidate,56,66.460000000,0.613609085,0.054485867,239.000000000,115.794517919,1.066632207,-0.001274000,0.011727254,0.011963641,1.005981820,-0.004356587,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09133,009133,predeclared_expansion_candidate,57,69.190000000,0.638814514,0.050397036,234.000000000,113.629228766,1.093316809,-0.016369451,0.011234329,0.011727254,1.005863627,-0.019427280,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09133,009133,predeclared_expansion_candidate,58,71.930000000,0.664112270,0.046896350,230.000000000,111.761043436,1.118032329,-0.028771253,0.010544578,0.011234329,1.005617165,-0.031731963,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09133,009133,predeclared_expansion_candidate,59,74.770000000,0.690333303,0.043824667,228.000000000,110.151115155,1.141361992,-0.033949640,0.009790439,0.010544578,1.005272289,-0.036755868,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09133,009133,predeclared_expansion_candidate,60,77.500000000,0.715538731,0.041354982,228.000000000,108.938317777,1.161390641,-0.032188031,0.009090798,0.009790439,1.004895219,-0.034814950,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09133,009133,predeclared_expansion_candidate,61,80.230000000,0.740744160,0.039095963,227.000000000,107.770587500,1.180831366,-0.034760925,0.008371917,0.009090798,1.004545399,-0.037219050,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09133,009133,predeclared_expansion_candidate,62,83.070000000,0.766965193,0.036863302,226.000000000,106.484187183,1.201225982,-0.036475967,0.007648564,0.008371917,1.004185958,-0.038757672,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09133,009133,predeclared_expansion_candidate,63,85.810000000,0.792262949,0.034784200,224.000000000,105.129803814,1.221402575,-0.041688549,0.006865435,0.007648564,1.003824282,-0.043789061,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09133,009133,predeclared_expansion_candidate,64,88.540000000,0.817468378,0.032755783,222.000000000,103.628604063,1.242326338,-0.045649882,0.006044883,0.006865435,1.003432718,-0.047549920,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09133,009133,predeclared_expansion_candidate,65,91.380000000,0.843689410,0.030799312,222.000000000,102.085010751,1.263815087,-0.040180005,0.005333731,0.006044883,1.003022442,-0.041865915,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09133,009133,predeclared_expansion_candidate,66,94.120000000,0.868987166,0.029095181,224.000000000,100.697197727,1.283710564,-0.026273480,0.004854834,0.005333731,1.002666866,-0.027771446,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09133,009133,predeclared_expansion_candidate,67,99.690000000,0.920413628,0.026242575,227.000000000,98.422619199,1.319859479,-0.005827244,0.004695400,0.004854834,1.002427417,-0.007207345,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC09133,009133,predeclared_expansion_candidate,68,108.310000000,1.000000000,0.022357610,229.000000000,94.691907363,1.376171947,0.017602695,0.004885213,0.004695400,1.002347700,0.016243937,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11820,011820,predeclared_expansion_candidate,1,0.260000000,0.016434893,0.037774139,16.000000000,6.030451890,1.192755143,0.190607965,0.190607965,0.000000000,1.000000000,0.190607965,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11820,011820,predeclared_expansion_candidate,2,0.440000000,0.027812895,0.059805206,18.900000000,9.871013119,1.034909168,-0.060891755,0.064858105,0.190607965,1.095303982,-0.108223207,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11820,011820,predeclared_expansion_candidate,3,0.610000000,0.038558786,0.075043034,25.800000000,13.019251131,0.958339526,0.011848440,0.047188216,0.064858105,1.032429052,-0.003896543,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11820,011820,predeclared_expansion_candidate,4,0.790000000,0.049936789,0.080135361,35.800000000,15.310576410,0.936404793,0.188570981,0.082533908,0.047188216,1.023594108,0.177225963,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11820,011820,predeclared_expansion_candidate,5,1.010000000,0.063843236,0.082695930,44.100000000,17.586064085,0.925934058,0.263941932,0.118815513,0.082533908,1.041266954,0.244296208,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11820,011820,predeclared_expansion_candidate,6,5.260000000,0.332490518,0.033304414,59.650000000,25.468869233,1.236537787,0.046108217,0.106697630,0.118815513,1.059407756,0.013790718,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11820,011820,predeclared_expansion_candidate,7,7.910000000,0.500000000,0.037834403,69.150000000,33.288757111,1.192202170,-0.053848253,0.083762504,0.106697630,1.053348815,-0.082448437,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11820,011820,predeclared_expansion_candidate,8,10.520000000,0.664981037,0.038596439,76.950000000,38.774605091,1.185287576,-0.096357098,0.061247554,0.083762504,1.041881252,-0.118819081,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11820,011820,predeclared_expansion_candidate,9,13.140000000,0.830594185,0.029511376,81.250000000,37.892940635,1.278742951,-0.060857964,0.047680274,0.061247554,1.030623777,-0.077896861,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11820,011820,predeclared_expansion_candidate,10,15.820000000,1.000000000,0.023829170,84.450000000,37.361438677,1.353742025,-0.040485890,0.038863657,0.047680274,1.023840137,-0.054104264,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11914,011914,predeclared_expansion_candidate,1,0.280000000,0.028484232,31.075224690,168.000000000,179.494873799,0.011402297,-0.077520451,-0.077520451,0.000000000,1.000000000,-0.077520451,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11914,011914,predeclared_expansion_candidate,2,0.370000000,0.037639878,25.984333350,187.000000000,188.678557473,0.013594557,-0.022439176,-0.049979814,-0.077520451,0.961239775,-0.021919180,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11914,011914,predeclared_expansion_candidate,3,0.470000000,0.047812818,22.063725626,204.000000000,195.954052140,0.015957424,0.024408347,-0.025183760,-0.049979814,0.975010093,0.024800935,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11914,011914,predeclared_expansion_candidate,4,0.560000000,0.056968464,19.514048017,218.000000000,201.156279171,0.017991109,0.062581764,-0.003242379,-0.025183760,0.987408120,0.062804327,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11914,011914,predeclared_expansion_candidate,5,0.650000000,0.066124110,17.487945914,232.000000000,205.159661898,0.020018559,0.103128035,0.018031704,-0.003242379,0.998378810,0.103159852,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11914,011914,predeclared_expansion_candidate,6,0.750000000,0.076297050,15.817720567,243.000000000,209.588995823,0.022068814,0.126084171,0.036040448,0.018031704,1.009015852,0.125889517,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11914,011914,predeclared_expansion_candidate,7,0.840000000,0.085452696,14.817456997,253.000000000,214.680390418,0.023510949,0.141000299,0.051034713,0.036040448,1.018020224,0.140586445,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11914,011914,predeclared_expansion_candidate,8,0.930000000,0.094608342,14.101602176,262.000000000,220.364483141,0.024664472,0.148696372,0.063242420,0.051034713,1.025517356,0.148082338,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11914,011914,predeclared_expansion_candidate,9,1.030000000,0.104781282,13.384823358,269.000000000,225.938806361,0.025938805,0.148839084,0.072753161,0.063242420,1.031621210,0.148039925,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11914,011914,predeclared_expansion_candidate,10,1.120000000,0.113936928,12.762189681,275.000000000,230.058087187,0.027157711,0.151643784,0.080642223,0.072753161,1.036376580,0.150682461,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11914,011914,predeclared_expansion_candidate,11,1.210000000,0.123092574,12.154370058,280.000000000,233.359136054,0.028463489,0.154145050,0.087324298,0.080642223,1.040321111,0.153029755,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11914,011914,predeclared_expansion_candidate,12,1.300000000,0.132248220,11.549705352,284.000000000,235.788719684,0.029893414,0.156582774,0.093095838,0.087324298,1.043662149,0.155316251,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11914,011914,predeclared_expansion_candidate,13,1.410000000,0.143438454,10.840068127,287.000000000,237.898365274,0.031766437,0.156366349,0.097962800,0.093095838,1.046547919,0.154934239,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11914,011914,predeclared_expansion_candidate,14,1.500000000,0.152594100,10.295934183,289.000000000,239.135693530,0.033369759,0.156570469,0.102149062,0.097962800,1.048981400,0.154990002,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11914,011914,predeclared_expansion_candidate,15,1.590000000,0.161749746,9.788548674,290.000000000,240.062105131,0.035017943,0.154564499,0.105643425,0.102149062,1.051074531,0.152837977,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11914,011914,predeclared_expansion_candidate,16,1.680000000,0.170905392,9.307900515,291.000000000,240.628133808,0.036736950,0.153992306,0.108665230,0.105643425,1.052821712,0.152122309,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11914,011914,predeclared_expansion_candidate,17,1.780000000,0.181078332,8.809711533,292.000000000,240.966539482,0.038706542,0.154119490,0.111339010,0.108665230,1.054332615,0.152096876,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11914,011914,predeclared_expansion_candidate,18,1.870000000,0.190233978,8.392842693,292.000000000,241.068930142,0.040524732,0.151945756,0.113594940,0.111339010,1.055669505,0.149779974,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11914,011914,predeclared_expansion_candidate,19,1.960000000,0.199389624,8.014048256,291.000000000,241.168125547,0.042331768,0.146368673,0.115319873,0.113594940,1.056797470,0.144064638,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11914,011914,predeclared_expansion_candidate,20,2.050000000,0.208545270,7.675387378,291.000000000,241.375384143,0.044089637,0.143824590,0.116745109,0.115319873,1.057659937,0.141392695,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11914,011914,predeclared_expansion_candidate,21,2.160000000,0.219735504,7.299173413,291.000000000,241.618181890,0.046222132,0.140778842,0.117889573,0.116745109,1.058372555,0.138203260,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11914,011914,predeclared_expansion_candidate,22,2.250000000,0.228891150,7.017915765,290.000000000,241.802746945,0.047956404,0.134916638,0.118663530,0.117889573,1.058944786,0.132222849,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11914,011914,predeclared_expansion_candidate,23,2.340000000,0.238046796,6.759567038,290.000000000,242.009973493,0.049668371,0.132427707,0.119261973,0.118663530,1.059331765,0.129624171,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11914,011914,predeclared_expansion_candidate,24,2.430000000,0.247202442,6.527940113,290.000000000,242.357862323,0.051310801,0.129427752,0.119685547,0.119261973,1.059630986,0.126521599,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11914,011914,predeclared_expansion_candidate,25,2.460000000,0.250254323,6.457321236,290.000000000,242.526748999,0.051833413,0.128234164,0.120027492,0.119685547,1.059842773,0.125289505,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11914,011914,predeclared_expansion_candidate,26,2.530000000,0.257375381,6.296882026,290.000000000,242.878423126,0.053061315,0.125618460,0.120242529,0.120027492,1.060013746,0.122599070,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11914,011914,predeclared_expansion_candidate,27,2.620000000,0.266531027,6.100781758,290.000000000,243.281612643,0.054643667,0.122458297,0.120324594,0.120242529,1.060121264,0.119348109,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11914,011914,predeclared_expansion_candidate,28,2.710000000,0.275686673,5.921852467,290.000000000,243.769481068,0.056172281,0.119006577,0.120277522,0.120324594,1.060162297,0.115811967,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
